t,d1,d2,d3
4.833,3.072,5.480,6.061
4.835,3.088,5.487,6.061
4.837,3.105,5.494,6.058
4.838,3.125,5.495,6.053
4.840,3.148,5.492,6.051
4.842,3.175,5.491,6.048
4.843,3.203,5.495,6.049
4.845,3.224,5.504,6.050
4.847,3.242,5.517,6.057
4.848,3.256,5.533,6.071
4.850,3.267,5.554,6.089
4.852,3.276,5.579,6.110
4.853,3.284,5.603,6.125
4.855,3.295,5.623,6.138
4.857,3.309,5.639,6.151
4.858,3.325,5.654,6.163
4.860,3.338,5.667,6.173
4.862,3.348,5.674,6.176
4.863,3.356,5.681,6.179
4.865,3.361,5.688,6.186
4.867,3.363,5.696,6.194
4.868,3.364,5.703,6.196
4.870,3.362,5.710,6.195
4.872,3.357,5.717,6.197
4.873,3.352,5.722,6.200
4.875,3.349,5.723,6.196
4.877,3.345,5.723,6.190
4.878,3.338,5.720,6.185
4.880,3.333,5.713,6.176
4.882,3.332,5.703,6.162
4.883,3.330,5.692,6.148
4.885,3.324,5.681,6.142
4.887,3.314,5.669,6.137
4.888,3.303,5.661,6.132
4.890,3.290,5.656,6.132
4.892,3.274,5.652,6.135
4.893,3.259,5.644,6.136
4.895,3.241,5.631,6.126
4.897,3.222,5.614,6.111
4.898,3.205,5.590,6.094
4.900,3.190,5.564,6.076
4.902,3.177,5.536,6.057
4.903,3.165,5.510,6.033
4.905,3.156,5.487,6.008
4.907,3.151,5.470,5.983
4.908,3.150,5.457,5.963
4.910,3.147,5.446,5.943
4.912,3.144,5.438,5.928
4.913,3.139,5.431,5.922
4.915,3.132,5.427,5.925
4.917,3.121,5.424,5.932
4.918,3.109,5.422,5.937
4.920,3.096,5.416,5.942
4.922,3.077,5.406,5.943
4.923,3.059,5.394,5.936
4.925,3.042,5.378,5.925
4.927,3.025,5.359,5.912
4.928,3.006,5.339,5.900
4.930,2.995,5.320,5.885
4.932,2.987,5.303,5.875
4.933,2.982,5.290,5.870
4.935,2.978,5.278,5.866
4.937,2.973,5.266,5.859
4.938,2.970,5.257,5.852
4.940,2.964,5.248,5.847
4.942,2.952,5.236,5.843
4.943,2.938,5.221,5.836
4.945,2.925,5.206,5.832
4.947,2.913,5.192,5.826
4.948,2.899,5.176,5.825
4.950,2.879,5.161,5.819
4.952,2.860,5.147,5.812
4.953,2.842,5.136,5.803
4.955,2.822,5.123,5.791
4.957,2.799,5.106,5.782
4.958,2.772,5.086,5.770
4.960,2.748,5.062,5.756
4.962,2.726,5.037,5.737
4.963,2.702,5.008,5.714
4.965,2.679,4.976,5.689
4.967,2.665,4.941,5.660
4.968,2.657,4.910,5.631
4.970,2.650,4.880,5.607
4.972,2.644,4.853,5.584
4.973,2.642,4.828,5.566
4.975,2.640,4.808,5.555
4.977,2.640,4.797,5.549
4.978,2.638,4.789,5.547
4.980,2.637,4.783,5.545
4.982,2.637,4.775,5.548
4.983,2.635,4.770,5.553
4.985,2.631,4.769,5.559
4.987,2.624,4.765,5.566
4.988,2.617,4.759,5.569
4.990,2.610,4.753,5.571
4.992,2.600,4.745,5.569
4.993,2.590,4.733,5.564
4.995,2.578,4.716,5.556
4.997,2.563,4.700,5.542
4.998,2.548,4.682,5.530
5.000,2.532,4.664,5.517
5.002,2.517,4.646,5.507
5.003,2.501,4.628,5.497
5.005,2.487,4.608,5.483
5.007,2.475,4.587,5.469
5.008,2.466,4.566,5.451
5.010,2.456,4.544,5.433
5.012,2.444,4.523,5.415
5.013,2.439,4.502,5.396
5.015,2.438,4.482,5.380
5.017,2.439,4.459,5.362
5.018,2.440,4.436,5.347
5.020,2.444,4.414,5.335
5.022,2.449,4.392,5.323
5.023,2.456,4.375,5.317
5.025,2.464,4.363,5.314
5.027,2.471,4.354,5.316
5.028,2.478,4.348,5.321
5.030,2.484,4.348,5.327
5.032,2.490,4.353,5.337
5.033,2.491,4.358,5.345
5.035,2.493,4.358,5.350
5.037,2.495,4.356,5.354
5.038,2.498,4.354,5.358
5.040,2.504,4.348,5.358
5.042,2.510,4.340,5.355
5.043,2.519,4.332,5.353
5.045,2.523,4.327,5.349
5.047,2.527,4.323,5.342
5.048,2.532,4.320,5.337
5.050,2.539,4.314,5.335
5.052,2.545,4.308,5.330
5.053,2.553,4.299,5.323
5.055,2.565,4.291,5.323
5.057,2.576,4.285,5.330
5.058,2.580,4.278,5.332
5.060,2.583,4.271,5.331
5.062,2.586,4.268,5.332
5.063,2.590,4.267,5.338
5.065,2.593,4.264,5.340
5.067,2.594,4.256,5.331
5.068,2.602,4.245,5.322
5.070,2.612,4.235,5.318
5.072,2.621,4.220,5.310
5.073,2.629,4.203,5.300
5.075,2.635,4.186,5.289
5.077,2.650,4.172,5.283
5.078,2.668,4.160,5.279
5.080,2.692,4.147,5.272
5.082,2.720,4.135,5.264
5.083,2.755,4.124,5.256
5.085,2.796,4.118,5.250
5.087,2.832,4.117,5.252
5.088,2.866,4.122,5.261
5.090,2.897,4.132,5.278
5.092,2.928,4.149,5.301
5.093,2.960,4.170,5.324
5.095,2.996,4.189,5.355
5.097,3.036,4.202,5.381
5.098,3.075,4.216,5.400
5.100,3.109,4.231,5.413
5.102,3.140,4.246,5.426
5.103,3.169,4.259,5.445
5.105,3.192,4.270,5.461
5.107,3.214,4.283,5.477
5.108,3.239,4.294,5.489
5.110,3.266,4.301,5.503
5.112,3.295,4.301,5.511
5.113,3.325,4.297,5.510
5.115,3.356,4.296,5.506
5.117,3.388,4.297,5.504
5.118,3.419,4.294,5.504
5.120,3.452,4.288,5.501
5.122,3.484,4.282,5.500
5.123,3.514,4.278,5.505
5.125,3.544,4.273,5.510
5.127,3.575,4.269,5.509
5.128,3.606,4.269,5.505
5.130,3.634,4.266,5.500
5.132,3.664,4.262,5.496
5.133,3.702,4.258,5.491
5.135,3.743,4.255,5.486
5.137,3.781,4.250,5.484
5.138,3.821,4.244,5.486
5.140,3.865,4.243,5.492
5.142,3.909,4.249,5.499
5.143,3.945,4.254,5.503
5.145,3.977,4.258,5.503
5.147,4.014,4.259,5.500
5.148,4.054,4.257,5.499
5.150,4.097,4.255,5.499
5.152,4.145,4.252,5.497
5.153,4.200,4.249,5.494
5.155,4.261,4.247,5.497
5.157,4.321,4.252,5.506
5.158,4.381,4.261,5.511
5.160,4.439,4.271,5.517
5.162,4.493,4.288,5.532
5.163,4.544,4.310,5.554
5.165,4.596,4.333,5.573
5.167,4.644,4.355,5.589
5.168,4.688,4.379,5.610
5.170,4.729,4.399,5.630
5.172,4.766,4.410,5.644
5.173,4.800,4.418,5.654
5.175,4.829,4.426,5.667
5.177,4.857,4.433,5.677
5.178,4.884,4.437,5.683
5.180,4.910,4.439,5.682
5.182,4.942,4.439,5.679
5.183,4.972,4.435,5.669
5.185,5.002,4.428,5.657
5.187,5.029,4.419,5.645
5.188,5.058,4.409,5.632
5.190,5.091,4.400,5.622
5.192,5.124,4.391,5.611
5.193,5.155,4.384,5.603
5.195,5.185,4.378,5.599
5.197,5.220,4.374,5.595
5.198,5.251,4.372,5.596
5.200,5.275,4.376,5.602
5.202,5.294,4.384,5.614
5.203,5.315,4.395,5.623
5.205,5.334,4.405,5.628
5.207,5.347,4.413,5.633
5.208,5.357,4.417,5.634
5.210,5.371,4.422,5.631
5.212,5.383,4.430,5.628
5.213,5.390,4.435,5.628
5.215,5.392,4.435,5.622
5.217,5.392,4.431,5.612
5.218,5.390,4.425,5.602
5.220,5.385,4.413,5.588
5.222,5.383,4.395,5.566
5.223,5.385,4.375,5.542
5.225,5.388,4.359,5.520
5.227,5.394,4.346,5.501
5.228,5.401,4.335,5.486
5.230,5.409,4.329,5.476
5.232,5.414,4.325,5.469
5.233,5.413,4.322,5.464
5.235,5.411,4.322,5.460
5.237,5.410,4.327,5.461
5.238,5.410,4.335,5.464
5.240,5.406,4.339,5.465
5.242,5.400,4.342,5.467
5.243,5.396,4.350,5.472
5.245,5.389,4.358,5.480
5.247,5.377,4.366,5.486
5.248,5.361,4.373,5.489
5.250,5.344,4.382,5.492
5.252,5.322,4.392,5.492
5.253,5.297,4.396,5.487
5.255,5.273,4.398,5.482
5.257,5.248,4.397,5.474
5.258,5.217,4.395,5.465
5.260,5.183,4.390,5.451
5.262,5.153,4.383,5.441
5.263,5.127,4.378,5.435
5.265,5.101,4.372,5.426
5.267,5.072,4.365,5.415
5.268,5.047,4.360,5.403
5.270,5.023,4.358,5.395
5.272,4.993,4.359,5.384
5.273,4.953,4.360,5.372
5.275,4.909,4.361,5.363
5.277,4.866,4.362,5.360
5.278,4.821,4.361,5.359
5.280,4.772,4.355,5.355
5.282,4.723,4.345,5.346
5.283,4.678,4.333,5.332
5.285,4.635,4.320,5.315
5.287,4.593,4.306,5.296
5.288,4.550,4.291,5.270
5.290,4.515,4.277,5.243
5.292,4.487,4.264,5.220
5.293,4.460,4.251,5.203
5.295,4.436,4.240,5.190
5.297,4.414,4.239,5.181
5.298,4.393,4.243,5.177
5.300,4.368,4.251,5.180
5.302,4.339,4.264,5.188
5.303,4.307,4.281,5.198
5.305,4.276,4.299,5.206
5.307,4.244,4.315,5.213
5.308,4.210,4.330,5.220
5.310,4.179,4.344,5.225
5.312,4.152,4.360,5.225
5.313,4.127,4.375,5.223
5.315,4.100,4.386,5.224
5.317,4.073,4.392,5.221
5.318,4.049,4.400,5.220
5.320,4.021,4.409,5.222
5.322,3.988,4.419,5.226
5.323,3.954,4.431,5.227
5.325,3.921,4.447,5.228
5.327,3.888,4.466,5.231
5.328,3.853,4.483,5.233
5.330,3.823,4.497,5.237
5.332,3.798,4.508,5.241
5.333,3.778,4.516,5.246
5.335,3.757,4.521,5.250
5.337,3.733,4.528,5.253
5.338,3.710,4.538,5.255
5.340,3.687,4.553,5.256
5.342,3.657,4.569,5.259
5.343,3.624,4.584,5.260
5.345,3.593,4.601,5.264
5.347,3.566,4.614,5.267
5.348,3.541,4.622,5.270
5.350,3.520,4.626,5.266
5.352,3.502,4.628,5.257
5.353,3.480,4.635,5.251
5.355,3.457,4.645,5.243
5.357,3.434,4.656,5.237
5.358,3.406,4.670,5.234
5.360,3.376,4.685,5.237
5.362,3.351,4.697,5.237
5.363,3.330,4.705,5.232
5.365,3.312,4.711,5.229
5.367,3.300,4.716,5.228
5.368,3.293,4.722,5.224
5.370,3.286,4.733,5.222
5.372,3.276,4.746,5.226
5.373,3.270,4.762,5.228
5.375,3.266,4.776,5.231
5.377,3.261,4.791,5.231
5.378,3.255,4.807,5.230
5.380,3.248,4.823,5.229
5.382,3.241,4.841,5.229
5.383,3.234,4.863,5.239
5.385,3.229,4.887,5.249
5.387,3.225,4.913,5.259
5.388,3.222,4.938,5.269
5.390,3.221,4.961,5.279
5.392,3.224,4.984,5.292
5.393,3.231,5.010,5.305
5.395,3.237,5.038,5.320
5.397,3.241,5.066,5.338
5.398,3.240,5.094,5.357
5.400,3.237,5.122,5.375
5.402,3.231,5.147,5.390
5.403,3.222,5.172,5.403
5.405,3.209,5.191,5.414
5.407,3.201,5.206,5.420
5.408,3.200,5.216,5.426
5.410,3.200,5.225,5.431
5.412,3.197,5.237,5.435
5.413,3.191,5.250,5.439
5.415,3.184,5.263,5.443
5.417,3.176,5.280,5.450
5.418,3.168,5.297,5.454
5.420,3.158,5.313,5.456
5.422,3.148,5.322,5.459
5.423,3.139,5.329,5.460
5.425,3.130,5.337,5.465
5.427,3.116,5.346,5.467
5.428,3.100,5.356,5.469
5.430,3.091,5.362,5.466
5.432,3.090,5.367,5.459
5.433,3.093,5.369,5.457
5.435,3.099,5.367,5.450
5.437,3.110,5.363,5.442
5.438,3.123,5.364,5.438
5.440,3.136,5.372,5.446
5.442,3.148,5.386,5.460
5.443,3.155,5.405,5.469
5.445,3.161,5.424,5.484
5.447,3.162,5.445,5.503
5.448,3.158,5.461,5.523
5.450,3.148,5.475,5.542
5.452,3.136,5.486,5.558
5.453,3.123,5.494,5.570
5.455,3.107,5.496,5.577
5.457,3.089,5.495,5.574
5.458,3.074,5.494,5.569
5.460,3.061,5.490,5.558
5.462,3.046,5.483,5.544
5.463,3.031,5.469,5.528
5.465,3.018,5.452,5.508
5.467,3.006,5.435,5.492
5.468,2.993,5.419,5.475
5.470,2.980,5.403,5.457
5.472,2.969,5.387,5.440
5.473,2.959,5.375,5.426
5.475,2.953,5.364,5.421
5.477,2.947,5.354,5.416
5.478,2.943,5.344,5.410
5.480,2.935,5.332,5.407
5.482,2.925,5.322,5.405
5.483,2.912,5.311,5.398
5.485,2.897,5.301,5.384
5.487,2.883,5.289,5.369
5.488,2.868,5.270,5.357
5.490,2.855,5.249,5.342
5.492,2.840,5.224,5.321
5.493,2.828,5.199,5.301
5.495,2.818,5.176,5.285
5.497,2.812,5.155,5.270
5.498,2.810,5.137,5.254
5.500,2.808,5.122,5.243
5.502,2.804,5.109,5.236
5.503,2.800,5.098,5.229
5.505,2.798,5.088,5.225
5.507,2.797,5.080,5.223
5.508,2.795,5.072,5.225
5.510,2.796,5.063,5.227
5.512,2.800,5.054,5.230
5.513,2.803,5.043,5.234
5.515,2.800,5.030,5.236
5.517,2.793,5.019,5.238
5.518,2.785,5.012,5.234
5.520,2.777,5.006,5.227
5.522,2.765,4.999,5.219
5.523,2.758,4.989,5.212
5.525,2.753,4.975,5.207
5.527,2.748,4.959,5.197
5.528,2.743,4.939,5.190
5.530,2.732,4.919,5.186
5.532,2.719,4.898,5.181
5.533,2.698,4.879,5.176
5.535,2.678,4.860,5.166
5.537,2.659,4.844,5.153
5.538,2.642,4.824,5.134
5.540,2.627,4.802,5.111
5.542,2.619,4.776,5.086
5.543,2.618,4.749,5.062
5.545,2.617,4.723,5.042
5.547,2.611,4.697,5.023
5.548,2.603,4.670,5.002
5.550,2.596,4.645,4.989
5.552,2.589,4.624,4.980
5.553,2.576,4.608,4.968
5.555,2.562,4.590,4.951
5.557,2.547,4.570,4.937
5.558,2.536,4.552,4.929
5.560,2.526,4.534,4.917
5.562,2.517,4.514,4.899
5.563,2.510,4.493,4.883
5.565,2.505,4.476,4.872
5.567,2.502,4.461,4.861
5.568,2.499,4.444,4.847
5.570,2.491,4.428,4.834
5.572,2.482,4.414,4.822
5.573,2.473,4.400,4.811
5.575,2.461,4.385,4.797
5.577,2.450,4.366,4.786
5.578,2.443,4.347,4.779
5.580,2.435,4.329,4.770
5.582,2.425,4.311,4.757
5.583,2.415,4.291,4.744
5.585,2.402,4.270,4.734
5.587,2.385,4.251,4.722
5.588,2.363,4.234,4.711
5.590,2.341,4.220,4.699
5.592,2.321,4.204,4.687
5.593,2.305,4.184,4.673
5.595,2.295,4.164,4.652
5.597,2.290,4.140,4.624
5.598,2.290,4.111,4.594
5.600,2.292,4.078,4.568
5.602,2.295,4.047,4.543
5.603,2.294,4.023,4.528
5.605,2.290,4.004,4.519
5.607,2.288,3.991,4.515
5.608,2.285,3.982,4.512
5.610,2.283,3.974,4.508
5.612,2.278,3.969,4.508
5.613,2.269,3.963,4.508
5.615,2.259,3.960,4.506
5.617,2.247,3.955,4.502
5.618,2.235,3.948,4.502
5.620,2.223,3.941,4.501
5.622,2.211,3.932,4.494
5.623,2.205,3.917,4.480
5.625,2.201,3.900,4.465
5.627,2.201,3.881,4.451
5.628,2.202,3.866,4.435
5.630,2.204,3.850,4.419
5.632,2.205,3.836,4.404
5.633,2.201,3.826,4.391
5.635,2.200,3.820,4.384
5.637,2.196,3.817,4.379
5.638,2.188,3.815,4.376
5.640,2.176,3.811,4.374
5.642,2.164,3.808,4.371
5.643,2.154,3.804,4.368
5.645,2.141,3.797,4.364
5.647,2.126,3.785,4.357
5.648,2.113,3.771,4.344
5.650,2.100,3.757,4.332
5.652,2.087,3.741,4.318
5.653,2.076,3.721,4.305
5.655,2.067,3.700,4.292
5.657,2.059,3.680,4.276
5.658,2.049,3.662,4.259
5.660,2.045,3.645,4.242
5.662,2.045,3.631,4.233
5.663,2.044,3.620,4.226
5.665,2.041,3.612,4.213
5.667,2.041,3.603,4.203
5.668,2.042,3.598,4.201
5.670,2.041,3.594,4.198
5.672,2.037,3.592,4.188
5.673,2.032,3.589,4.175
5.675,2.026,3.584,4.172
5.677,2.017,3.578,4.169
5.678,2.008,3.571,4.167
5.680,1.999,3.566,4.164
5.682,1.994,3.561,4.163
5.683,1.993,3.552,4.164
5.685,1.992,3.545,4.162
5.687,1.986,3.541,4.158
5.688,1.973,3.535,4.148
5.690,1.960,3.529,4.139
5.692,1.942,3.522,4.136
5.693,1.919,3.516,4.132
5.695,1.890,3.507,4.123
5.697,1.863,3.492,4.109
5.698,1.841,3.473,4.092
5.700,1.824,3.448,4.071
5.702,1.812,3.418,4.038
5.703,1.804,3.386,3.997
5.705,1.802,3.351,3.958
5.707,1.807,3.321,3.923
5.708,1.816,3.299,3.896
5.710,1.824,3.281,3.874
5.712,1.836,3.269,3.865
5.713,1.849,3.265,3.867
5.715,1.860,3.270,3.874
5.717,1.862,3.280,3.889
5.718,1.863,3.292,3.905
5.720,1.863,3.307,3.918
5.722,1.855,3.324,3.930
5.723,1.843,3.335,3.940
5.725,1.833,3.345,3.946
5.727,1.829,3.344,3.941
5.728,1.822,3.336,3.932
5.730,1.809,3.326,3.922
5.732,1.796,3.316,3.911
5.733,1.786,3.303,3.899
5.735,1.773,3.287,3.885
5.737,1.758,3.276,3.873
5.738,1.746,3.267,3.864
5.740,1.741,3.255,3.851
5.742,1.744,3.243,3.838
5.743,1.746,3.233,3.822
5.745,1.752,3.226,3.808
5.747,1.759,3.216,3.799
5.748,1.766,3.208,3.790
5.750,1.770,3.204,3.789
5.752,1.770,3.201,3.788
5.753,1.769,3.198,3.788
5.755,1.768,3.198,3.788
5.757,1.770,3.203,3.790
5.758,1.771,3.208,3.795
5.760,1.770,3.210,3.798
5.762,1.771,3.210,3.799
5.763,1.773,3.209,3.803
5.765,1.774,3.208,3.806
5.767,1.774,3.203,3.806
5.768,1.772,3.198,3.804
5.770,1.775,3.195,3.802
5.772,1.779,3.193,3.805
5.773,1.782,3.195,3.808
5.775,1.782,3.199,3.814
5.777,1.786,3.205,3.817
5.778,1.793,3.210,3.821
5.780,1.797,3.216,3.824
5.782,1.797,3.223,3.822
5.783,1.796,3.224,3.819
5.785,1.797,3.223,3.813
5.787,1.796,3.224,3.812
5.788,1.790,3.227,3.813
5.790,1.783,3.227,3.814
5.792,1.775,3.222,3.815
5.793,1.770,3.219,3.814
5.795,1.765,3.215,3.810
5.797,1.760,3.206,3.804
5.798,1.756,3.193,3.796
5.800,1.752,3.180,3.789
5.802,1.750,3.169,3.783
5.803,1.747,3.159,3.780
5.805,1.745,3.150,3.781
5.807,1.743,3.145,3.778
5.808,1.744,3.142,3.774
5.810,1.746,3.139,3.765
5.812,1.745,3.139,3.757
5.813,1.743,3.137,3.749
5.815,1.740,3.134,3.740
5.817,1.735,3.131,3.738
5.818,1.724,3.130,3.737
5.820,1.709,3.126,3.738
5.822,1.695,3.119,3.741
5.823,1.678,3.112,3.740
5.825,1.663,3.101,3.732
5.827,1.648,3.086,3.712
5.828,1.638,3.065,3.692
5.830,1.630,3.045,3.674
5.832,1.625,3.028,3.657
5.833,1.621,3.012,3.644
5.835,1.620,2.996,3.637
5.837,1.623,2.983,3.637
5.838,1.629,2.971,3.633
5.840,1.637,2.959,3.620
5.842,1.647,2.951,3.609
5.843,1.663,2.946,3.604
5.845,1.677,2.946,3.602
5.847,1.687,2.949,3.604
5.848,1.696,2.957,3.614
5.850,1.705,2.968,3.630
5.852,1.713,2.979,3.645
5.853,1.716,2.989,3.658
5.855,1.716,2.998,3.671
5.857,1.720,3.006,3.685
5.858,1.729,3.015,3.696
5.860,1.733,3.022,3.708
5.862,1.738,3.028,3.716
5.863,1.745,3.035,3.725
5.865,1.754,3.042,3.733
5.867,1.760,3.051,3.743
5.868,1.758,3.060,3.753
5.870,1.757,3.068,3.760
5.872,1.755,3.073,3.770
5.873,1.753,3.076,3.775
5.875,1.755,3.077,3.779
5.877,1.756,3.073,3.781
5.878,1.758,3.070,3.781
5.880,1.758,3.069,3.782
5.882,1.760,3.067,3.781
5.883,1.761,3.064,3.782
5.885,1.760,3.060,3.777
5.887,1.759,3.057,3.773
5.888,1.755,3.053,3.774
5.890,1.752,3.048,3.777
5.892,1.751,3.044,3.778
5.893,1.749,3.043,3.779
5.895,1.745,3.043,3.784
5.897,1.740,3.044,3.788
5.898,1.734,3.042,3.783
5.900,1.728,3.040,3.781
5.902,1.719,3.039,3.784
5.903,1.712,3.036,3.785
5.905,1.701,3.029,3.781
5.907,1.698,3.021,3.775
5.908,1.699,3.014,3.771
5.910,1.703,3.007,3.766
5.912,1.708,2.996,3.758
5.913,1.716,2.987,3.753
5.915,1.726,2.982,3.749
5.917,1.731,2.980,3.749
5.918,1.734,2.980,3.751
5.920,1.735,2.984,3.751
5.922,1.731,2.993,3.751
5.923,1.722,3.004,3.750
5.925,1.711,3.014,3.754
5.927,1.701,3.016,3.757
5.928,1.692,3.013,3.751
5.930,1.682,3.004,3.745
5.932,1.675,2.990,3.737
5.933,1.672,2.974,3.730
5.935,1.667,2.958,3.720
5.937,1.660,2.947,3.711
5.938,1.655,2.941,3.707
5.940,1.649,2.937,3.704
5.942,1.644,2.934,3.699
5.943,1.633,2.928,3.690
5.945,1.624,2.916,3.675
5.947,1.617,2.904,3.658
5.948,1.608,2.890,3.641
5.950,1.604,2.875,3.623
5.952,1.605,2.857,3.606
5.953,1.616,2.841,3.593
5.955,1.628,2.830,3.587
5.957,1.639,2.820,3.582
5.958,1.654,2.816,3.579
5.960,1.667,2.820,3.584
5.962,1.677,2.832,3.597
5.963,1.682,2.849,3.610
5.965,1.689,2.862,3.621
5.967,1.698,2.876,3.632
5.968,1.704,2.890,3.643
5.970,1.703,2.899,3.651
5.972,1.698,2.902,3.655
5.973,1.695,2.903,3.662
5.975,1.688,2.907,3.670
5.977,1.681,2.913,3.680
5.978,1.669,2.916,3.687
5.980,1.657,2.918,3.693
5.982,1.643,2.921,3.698
5.983,1.624,2.924,3.698
5.985,1.599,2.920,3.690
5.987,1.572,2.908,3.675
5.988,1.549,2.891,3.658
5.990,1.529,2.872,3.634
5.992,1.512,2.846,3.602
5.993,1.502,2.811,3.568
5.995,1.505,2.778,3.534
5.997,1.516,2.748,3.497
5.998,1.534,2.719,3.461
6.000,1.557,2.695,3.432
6.002,1.580,2.683,3.414
6.003,1.605,2.686,3.408
6.005,1.628,2.700,3.419
6.007,1.648,2.727,3.445
6.008,1.661,2.762,3.479
6.010,1.668,2.799,3.517
6.012,1.675,2.832,3.555
6.013,1.679,2.862,3.586
6.015,1.680,2.883,3.608
6.017,1.678,2.898,3.624
6.018,1.674,2.907,3.634
6.020,1.669,2.912,3.637
6.022,1.665,2.913,3.634
6.023,1.658,2.913,3.629
6.025,1.652,2.917,3.619
6.027,1.649,2.919,3.608
6.028,1.646,2.917,3.596
6.030,1.644,2.913,3.589
6.032,1.643,2.910,3.581
6.033,1.643,2.903,3.574
6.035,1.638,2.895,3.568
6.037,1.631,2.888,3.562
6.038,1.626,2.885,3.556
6.040,1.625,2.886,3.551
6.042,1.621,2.888,3.548
6.043,1.617,2.892,3.544
6.045,1.617,2.895,3.540
6.047,1.617,2.898,3.537
6.048,1.612,2.898,3.531
6.050,1.605,2.894,3.521
6.052,1.598,2.889,3.512
6.053,1.595,2.884,3.505
6.055,1.594,2.880,3.497
6.057,1.592,2.874,3.488
6.058,1.593,2.870,3.484
6.060,1.595,2.872,3.486
6.062,1.596,2.882,3.487
6.063,1.596,2.890,3.489
6.065,1.594,2.897,3.494
6.067,1.591,2.907,3.499
6.068,1.589,2.916,3.496
6.070,1.589,2.922,3.489
6.072,1.588,2.926,3.485
6.073,1.588,2.929,3.481
6.075,1.591,2.929,3.477
6.077,1.598,2.929,3.475
6.078,1.601,2.927,3.472
6.080,1.604,2.925,3.467
6.082,1.611,2.924,3.460
6.083,1.626,2.930,3.460
6.085,1.637,2.942,3.465
6.087,1.646,2.955,3.470
6.088,1.661,2.973,3.483
6.090,1.682,2.996,3.500
6.092,1.698,3.019,3.517
6.093,1.701,3.036,3.529
6.095,1.700,3.053,3.541
6.097,1.700,3.073,3.554
6.098,1.696,3.091,3.566
6.100,1.688,3.106,3.574
6.102,1.679,3.119,3.580
6.103,1.675,3.130,3.579
6.105,1.672,3.137,3.577
6.107,1.669,3.141,3.577
6.108,1.666,3.143,3.576
6.110,1.664,3.143,3.575
6.112,1.661,3.140,3.574
6.113,1.659,3.141,3.573
6.115,1.660,3.144,3.569
6.117,1.665,3.146,3.561
6.118,1.669,3.148,3.555
6.120,1.673,3.152,3.551
6.122,1.678,3.160,3.554
6.123,1.682,3.169,3.558
6.125,1.686,3.178,3.557
6.127,1.688,3.186,3.559
6.128,1.689,3.194,3.558
6.130,1.692,3.200,3.560
6.132,1.691,3.203,3.561
6.133,1.688,3.206,3.565
6.135,1.684,3.210,3.572
6.137,1.679,3.214,3.575
6.138,1.678,3.219,3.578
6.140,1.677,3.225,3.579
6.142,1.679,3.232,3.572
6.143,1.678,3.234,3.560
6.145,1.674,3.232,3.555
6.147,1.664,3.233,3.557
6.148,1.648,3.235,3.556
6.150,1.629,3.236,3.554
6.152,1.612,3.236,3.556
6.153,1.599,3.234,3.555
6.155,1.591,3.232,3.547
6.157,1.586,3.224,3.531
6.158,1.582,3.213,3.514
6.160,1.577,3.198,3.497
6.162,1.568,3.184,3.482
6.163,1.559,3.173,3.469
6.165,1.548,3.164,3.458
6.167,1.541,3.153,3.446
6.168,1.538,3.144,3.439
6.170,1.537,3.137,3.431
6.172,1.543,3.131,3.423
6.173,1.553,3.121,3.413
6.175,1.565,3.110,3.403
6.177,1.575,3.107,3.400
6.178,1.587,3.107,3.399
6.180,1.600,3.109,3.404
6.182,1.610,3.116,3.410
6.183,1.616,3.132,3.420
6.185,1.621,3.152,3.432
6.187,1.626,3.171,3.441
6.188,1.633,3.188,3.452
6.190,1.636,3.202,3.462
6.192,1.638,3.211,3.469
6.193,1.640,3.216,3.478
6.195,1.642,3.219,3.490
6.197,1.640,3.221,3.502
6.198,1.634,3.222,3.509
6.200,1.633,3.225,3.514
6.202,1.634,3.231,3.519
6.203,1.634,3.233,3.522
6.205,1.626,3.233,3.520
6.207,1.614,3.232,3.514
6.208,1.597,3.232,3.512
6.210,1.577,3.230,3.514
6.212,1.560,3.220,3.508
6.213,1.549,3.207,3.494
6.215,1.543,3.192,3.476
6.217,1.542,3.174,3.457
6.218,1.541,3.153,3.434
6.220,1.541,3.130,3.409
6.222,1.541,3.114,3.391
6.223,1.537,3.102,3.378
6.225,1.534,3.091,3.375
6.227,1.536,3.081,3.375
6.228,1.542,3.075,3.374
6.230,1.544,3.072,3.374
6.232,1.539,3.069,3.376
6.233,1.533,3.067,3.377
6.235,1.525,3.064,3.377
6.237,1.517,3.064,3.378
6.238,1.508,3.062,3.380
6.240,1.499,3.055,3.377
6.242,1.496,3.047,3.372
6.243,1.496,3.037,3.367
6.245,1.495,3.029,3.362
6.247,1.492,3.017,3.356
6.248,1.485,3.005,3.349
6.250,1.482,2.996,3.346
6.252,1.476,2.989,3.345
6.253,1.469,2.980,3.343
6.255,1.462,2.971,3.337
6.257,1.457,2.963,3.330
6.258,1.452,2.955,3.324
6.260,1.446,2.946,3.316
6.262,1.439,2.934,3.305
6.263,1.432,2.922,3.296
6.265,1.424,2.909,3.287
6.267,1.417,2.896,3.278
6.268,1.413,2.883,3.268
6.270,1.409,2.871,3.258
6.272,1.406,2.862,3.252
6.273,1.407,2.855,3.248
6.275,1.414,2.848,3.249
6.277,1.419,2.841,3.251
6.278,1.421,2.831,3.248
6.280,1.424,2.820,3.244
6.282,1.424,2.812,3.241
6.283,1.420,2.809,3.241
6.285,1.411,2.805,3.238
6.287,1.402,2.804,3.237
6.288,1.397,2.805,3.240
